560.000000	0.029440
559.000000	0.029500
558.000000	0.030080
557.000000	0.030640
556.000000	0.032400
555.000000	0.035810
554.000000	0.041310
553.000000	0.045870
552.000000	0.048530
551.000000	0.051660
550.000000	0.056320
549.000000	0.063510
548.000000	0.074050
547.000000	0.079080
546.000000	0.079950
545.000000	0.078670
544.000000	0.078310
543.000000	0.081630
542.000000	0.092210
541.000000	0.107070
540.000000	0.128250
539.000000	0.162160
538.000000	0.194530
537.000000	0.209880
536.000000	0.211710
535.000000	0.186480
534.000000	0.142770
533.000000	0.103600
532.000000	0.075700
531.000000	0.060070
530.000000	0.050200
529.000000	0.044740
528.000000	0.040530
527.000000	0.038140
526.000000	0.036150
525.000000	0.034600
524.000000	0.033430
523.000000	0.032530
522.000000	0.031770
521.000000	0.031320
520.000000	0.030830
519.000000	0.030430
518.000000	0.030660
517.000000	0.030120
516.000000	0.030420
515.000000	0.030380
514.000000	0.030150
513.000000	0.030360
512.000000	0.030060
511.000000	0.030300
510.000000	0.030970
509.000000	0.030680
508.000000	0.030720
507.000000	0.030070
506.000000	0.030030
505.000000	0.029990
504.000000	0.030130
503.000000	0.029700
502.000000	0.029680
501.000000	0.029790
500.000000	0.029760
499.000000	0.030080
498.000000	0.030760
497.000000	0.031450
496.000000	0.033160
495.000000	0.035750
494.000000	0.038630
493.000000	0.043140
492.000000	0.050210
491.000000	0.056070
490.000000	0.062690
489.000000	0.071030
488.000000	0.073530
487.000000	0.069630
486.000000	0.069190
485.000000	0.074680
484.000000	0.077440
483.000000	0.068060
482.000000	0.060320
481.000000	0.053050
480.000000	0.046540
479.000000	0.043410
478.000000	0.045680
477.000000	0.054660
476.000000	0.067100
475.000000	0.074880
474.000000	0.079210
473.000000	0.076600
472.000000	0.072830
471.000000	0.069310
470.000000	0.065140
469.000000	0.069350
468.000000	0.083890
467.000000	0.101230
466.000000	0.121070
465.000000	0.175810
464.000000	0.280130
463.000000	0.384360
462.000000	0.459680
461.000000	0.605990
460.000000	0.673300
459.000000	0.550680
458.000000	0.356020
457.000000	0.286560
456.000000	0.342770
455.000000	0.455440
454.000000	0.573770
453.000000	0.553740
452.000000	0.440170
451.000000	0.350370
450.000000	0.363050
449.000000	0.534520
448.000000	0.871080
447.000000	1.198640
446.000000	1.526390
445.000000	1.412800
444.000000	0.781600
443.000000	0.318600
442.000000	0.164430
441.000000	0.110640
440.000000	0.085830
439.000000	0.070910
438.000000	0.060150
437.000000	0.052360
436.000000	0.047840
435.000000	0.044940
434.000000	0.043940
433.000000	0.043960
432.000000	0.042830
431.000000	0.041450
430.000000	0.042030
429.000000	0.044910
428.000000	0.050470
427.000000	0.059700
426.000000	0.070540
425.000000	0.075130
424.000000	0.069430
423.000000	0.059270
422.000000	0.064820
421.000000	0.088340
420.000000	0.121460
419.000000	0.145710
418.000000	0.135580
417.000000	0.099440
416.000000	0.077670
415.000000	0.075550
414.000000	0.072720
413.000000	0.062000
412.000000	0.050480
411.000000	0.043200
410.000000	0.039890
409.000000	0.037890
408.000000	0.036950
407.000000	0.036180
406.000000	0.035810
405.000000	0.035960
404.000000	0.035810
403.000000	0.035980
402.000000	0.036040
401.000000	0.036220
400.000000	0.035680
399.000000	0.035920
398.000000	0.036180
397.000000	0.036290
396.000000	0.035700
395.000000	0.036220
394.000000	0.037050
393.000000	0.039540
392.000000	0.042420
391.000000	0.044800
390.000000	0.042620
389.000000	0.042030
388.000000	0.047900
387.000000	0.059510
386.000000	0.066340
385.000000	0.059580
384.000000	0.048300
383.000000	0.051760
382.000000	0.060000
381.000000	0.056390
380.000000	0.043520
379.000000	0.041460
378.000000	0.039310
377.000000	0.039370
376.000000	0.038690
375.000000	0.038200
374.000000	0.039230
373.000000	0.040760
372.000000	0.044030
371.000000	0.054150
370.000000	0.066220
369.000000	0.074380
368.000000	0.076950
367.000000	0.082710
366.000000	0.100440
365.000000	0.132990
364.000000	0.157690
363.000000	0.208910
362.000000	0.324650
361.000000	0.608040
360.000000	0.366160
359.000000	0.172720
358.000000	0.110240
357.000000	0.078520
356.000000	0.065750
355.000000	0.060360
354.000000	0.061240
353.000000	0.061900
352.000000	0.063930
351.000000	0.061890
350.000000	0.063900
349.000000	0.072800
348.000000	0.079180
347.000000	0.073400
346.000000	0.069850
345.000000	0.070720
344.000000	0.069790
343.000000	0.066000
342.000000	0.066330
341.000000	0.064970
340.000000	0.064240
339.000000	0.063630
338.000000	0.068270
337.000000	0.068020
336.000000	0.071110
335.000000	0.082460
334.000000	0.113300
333.000000	0.087500
332.000000	0.072050
331.000000	0.065910
330.000000	0.059750
329.000000	0.058330
328.000000	0.057450
327.000000	0.058430
326.000000	0.058880
325.000000	0.060090
324.000000	0.061810
323.000000	0.062910
322.000000	0.063510
321.000000	0.064590
320.000000	0.065040
319.000000	0.066730
318.000000	0.068230
317.000000	0.069400
316.000000	0.071590
315.000000	0.073120
314.000000	0.075100
313.000000	0.077290
312.000000	0.079490
311.000000	0.081530
310.000000	0.084020
309.000000	0.086680
308.000000	0.089990
307.000000	0.093090
306.000000	0.095600
305.000000	0.098710
304.000000	0.102300
303.000000	0.106150
302.000000	0.110080
301.000000	0.114870
300.000000	0.119870
299.000000	0.126780
298.000000	0.134180
297.000000	0.143420
296.000000	0.152390
295.000000	0.162600
294.000000	0.173170
293.000000	0.181430
292.000000	0.190300
291.000000	0.227340
290.000000	0.251640
289.000000	0.244290
288.000000	0.329320
287.000000	0.281550
286.000000	0.222480
285.000000	0.222780
284.000000	0.230690
283.000000	0.242060
282.000000	0.261480
281.000000	0.289550
280.000000	0.393050
279.000000	0.402370
278.000000	0.325480
277.000000	0.323630
276.000000	0.330420
275.000000	0.341420
274.000000	0.350180
273.000000	0.359500
272.000000	0.370660
271.000000	0.386370
270.000000	0.398860
269.000000	0.411830
268.000000	0.426820
267.000000	0.443790
266.000000	0.461730
265.000000	0.482140
264.000000	0.503470
263.000000	0.538780
262.000000	0.556000
261.000000	0.569910
260.000000	0.584640
259.000000	0.591920
258.000000	0.609360
257.000000	0.629440
256.000000	0.651290
255.000000	0.673470
254.000000	0.697560
253.000000	0.723950
252.000000	0.758080
251.000000	0.793450
250.000000	0.807990
